report_id,date,house,source_pdf,series_id,company_raw,company,company_type,facility_raw,ownership_type,jv_name_raw,jv_partner_raw,capacity_basis,market,application,system_type,geography_raw,geography,parent_geography,geography_level,metric,metric_raw,fy,period,value,unit,raw_value,raw_unit,time_basis,as_of_date,value_type,basis,scope_note,source_owner,source_kind,extraction_method,value_precision,source_page
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,inbox/IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,p87_gm_jv3,LG에너지솔루션,LGES,배터리셀,GM JV 3(50%),JV,GM JV 3,GM,총설비,합계,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2026,FY,50,GWh,50,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,북미 배터리 CAPA. 괄호 지분율은 지배주주 귀속 추정에 사용되지만 이 행의 값은 총설비 기준.,IBK투자증권,증권사추정,표,정확,87
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,inbox/IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,p87_gm_jv3,LG에너지솔루션,LGES,배터리셀,GM JV 3(50%),JV,GM JV 3,GM,총설비,합계,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2027,FY,50,GWh,50,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,북미 배터리 CAPA. 괄호 지분율은 지배주주 귀속 추정에 사용되지만 이 행의 값은 총설비 기준.,IBK투자증권,증권사추정,표,정확,87
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,inbox/IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,p87_gm_jv3,LG에너지솔루션,LGES,배터리셀,GM JV 3(50%),JV,GM JV 3,GM,총설비,합계,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2028,FY,50,GWh,50,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,북미 배터리 CAPA. 괄호 지분율은 지배주주 귀속 추정에 사용되지만 이 행의 값은 총설비 기준.,IBK투자증권,증권사추정,표,정확,87
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,inbox/IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,p87_honda_jv,LG에너지솔루션,LGES,배터리셀,Honda JV(50%),JV,Honda JV,Honda,총설비,합계,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2025,FY,10,GWh,10,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,북미 배터리 CAPA. 괄호 지분율은 지배주주 귀속 추정에 사용되지만 이 행의 값은 총설비 기준.,IBK투자증권,증권사추정,표,정확,87
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,inbox/IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,p87_honda_jv,LG에너지솔루션,LGES,배터리셀,Honda JV(50%),JV,Honda JV,Honda,총설비,합계,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2026,FY,25,GWh,25,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,북미 배터리 CAPA. 괄호 지분율은 지배주주 귀속 추정에 사용되지만 이 행의 값은 총설비 기준.,IBK투자증권,증권사추정,표,정확,87
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,inbox/IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,p87_honda_jv,LG에너지솔루션,LGES,배터리셀,Honda JV(50%),JV,Honda JV,Honda,총설비,합계,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2027,FY,40,GWh,40,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,북미 배터리 CAPA. 괄호 지분율은 지배주주 귀속 추정에 사용되지만 이 행의 값은 총설비 기준.,IBK투자증권,증권사추정,표,정확,87
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,inbox/IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,p87_honda_jv,LG에너지솔루션,LGES,배터리셀,Honda JV(50%),JV,Honda JV,Honda,총설비,합계,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2028,FY,40,GWh,40,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,북미 배터리 CAPA. 괄호 지분율은 지배주주 귀속 추정에 사용되지만 이 행의 값은 총설비 기준.,IBK투자증권,증권사추정,표,정확,87
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_korea_12,SK온,SK온,배터리셀,한국 1·2공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2025,1Q,7,GWh,7,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 3Q18,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_korea_3,SK온,SK온,배터리셀,한국 3공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2026,FY,14,GWh,14,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,1Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,1Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2025,1Q,30,GWh,30,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q24,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_us_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,1Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_us_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,1Q,12,GWh,12,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 4Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_bosk,SK온,SK온,배터리셀,BlueOvalSK(켄터키·테네시),JV,BlueOvalSK,Ford,총설비,합계,전체,,켄터키·테네시,미국,북미,국가,생산능력,생산능력,2025,FY,127,GWh,127,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2025,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_hmg_jv,SK온,SK온,배터리셀,HMG 북미 JV(조지아),JV,HMG 북미 JV,현대차그룹,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2026,FY,35,GWh,35,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_best_jv,SK온,SK온,배터리셀,BEST JV(창저우),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2025,1Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_eue_jv,SK온,SK온,배터리셀,EUE JV(후이저우),JV,EUE JV,EVE,총설비,합계,전체,,후이저우,중국,글로벌,국가,생산능력,생산능력,2025,1Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q21,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_skoj_jv,SK온,SK온,배터리셀,SKOJ JV 1·2공장(옌청),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,1Q,27,GWh,27,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q21,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-04-30_SK이노베이션_IR_SK온,2025-04-30,SK이노베이션,actuals/SK이노베이션_실적발표_1Q25 국문_F.pdf,p18_skoy,SK온,SK온,배터리셀,SKOY(옌청),불명,,,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,FY,33,GWh,33,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2025,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_korea_12,SK온,SK온,배터리셀,한국 1·2공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2025,2Q,7,GWh,7,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 3Q18,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_korea_3,SK온,SK온,배터리셀,한국 3공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2026,FY,14,GWh,14,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,2Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,2Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2025,2Q,30,GWh,30,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q24,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_us_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,2Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_us_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,2Q,12,GWh,12,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 4Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2q_bosk_kentucky,SK온,SK온,배터리셀,BlueOvalSK 켄터키 1공장,JV,BlueOvalSK,Ford,총설비,합계,전체,,켄터키,미국,북미,국가,생산능력,생산능력,2025,3Q,37,GWh,37,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 3Q25,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2q_bosk_tennessee,SK온,SK온,배터리셀,BlueOvalSK 테네시,JV,BlueOvalSK,Ford,총설비,합계,전체,,테네시,미국,북미,국가,생산능력,생산능력,2026,FY,45,GWh,45,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_hmg_jv,SK온,SK온,배터리셀,HMG 북미 JV(조지아),JV,HMG 북미 JV,현대차그룹,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2026,FY,35,GWh,35,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_best_jv,SK온,SK온,배터리셀,BEST JV(창저우),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2025,2Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_eue_jv,SK온,SK온,배터리셀,EUE JV(후이저우),JV,EUE JV,EVE,총설비,합계,전체,,후이저우,중국,글로벌,국가,생산능력,생산능력,2025,2Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q21,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_skoj_jv,SK온,SK온,배터리셀,SKOJ JV 1·2공장(옌청),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,2Q,27,GWh,27,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q21,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-07-30_SK이노베이션_IR_SK온,2025-07-30,SK이노베이션,actuals/SK이노베이션_실적발표_2Q25 국문_F.pdf,p18_2Q_skoy,SK온,SK온,배터리셀,SKOY(옌청),불명,,,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,FY,33,GWh,33,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 FY,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_korea_12,SK온,SK온,배터리셀,한국 1·2공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2025,3Q,7,GWh,7,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 3Q18,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_korea_3,SK온,SK온,배터리셀,한국 3공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2026,FY,14,GWh,14,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,3Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,3Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2025,3Q,30,GWh,30,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q24,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_us_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,3Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_us_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,3Q,12,GWh,12,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 4Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3q_bosk_kentucky,SK온,SK온,배터리셀,BlueOvalSK 켄터키 1공장,JV,BlueOvalSK,Ford,총설비,합계,전체,,켄터키,미국,북미,국가,생산능력,생산능력,2025,3Q,37,GWh,37,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 3Q25,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3q_bosk_tennessee,SK온,SK온,배터리셀,BlueOvalSK 테네시,JV,BlueOvalSK,Ford,총설비,합계,전체,,테네시,미국,북미,국가,생산능력,생산능력,2026,FY,45,GWh,45,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_hmg_jv,SK온,SK온,배터리셀,HMG 북미 JV(조지아),JV,HMG 북미 JV,현대차그룹,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2026,FY,35,GWh,35,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_best_jv,SK온,SK온,배터리셀,BEST JV(창저우),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2025,3Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_eue_jv,SK온,SK온,배터리셀,EUE JV(후이저우),JV,EUE JV,EVE,총설비,합계,전체,,후이저우,중국,글로벌,국가,생산능력,생산능력,2025,3Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q21,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_skoj_jv,SK온,SK온,배터리셀,SKOJ JV 1·2공장(옌청),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,3Q,27,GWh,27,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q21,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2025-10-31_SK이노베이션_IR_SK온,2025-10-31,SK이노베이션,actuals/SK이노베이션_실적발표_3Q25 국문.pdf,p18_3Q_skoy,SK온,SK온,배터리셀,SKOY(옌청),불명,,,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,4Q,33,GWh,33,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 4Q,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,18
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_korea_12,SK온,SK온,배터리셀,한국 1·2공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2025,4Q,7,GWh,7,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 3Q18,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
