report_id,date,house,origin_schema,legacy_row,series_id,market,application,system_type,geography_raw,geography,parent_geography,geography_level,metric,fy,period,value,value_prev,unit,value_type,series_class,subsegment_raw,basis,scope_note,source_owner,source_kind,extraction_method,value_precision,source_page
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,112,legacy_p21_e37e581c68,EV,전체,,글로벌,글로벌,,글로벌,침투율,2025,FY,51,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - LFP,,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,113,legacy_p21_e37e581c68,EV,전체,,글로벌,글로벌,,글로벌,침투율,2027,FY,58,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - LFP,,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,114,legacy_p21_e37e581c68,EV,전체,,글로벌,글로벌,,글로벌,침투율,2029,FY,64,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - LFP,,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,115,legacy_p21_e37e581c68,EV,전체,,글로벌,글로벌,,글로벌,침투율,2030,FY,67,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - LFP,,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,117,legacy_p21_3fe255bfdc,EV,전체,,글로벌,글로벌,,글로벌,침투율,2023,FY,33,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - 하이니켈(NCM/NCA),,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,118,legacy_p21_3fe255bfdc,EV,전체,,글로벌,글로벌,,글로벌,침투율,2025,FY,25,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - 하이니켈(NCM/NCA),,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,119,legacy_p21_3fe255bfdc,EV,전체,,글로벌,글로벌,,글로벌,침투율,2027,FY,19,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - 하이니켈(NCM/NCA),,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,120,legacy_p21_3fe255bfdc,EV,전체,,글로벌,글로벌,,글로벌,침투율,2029,FY,14,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - 하이니켈(NCM/NCA),,,원천불명,표,근사,21
2023-07-06_대신증권_산업,2023-07-06,대신증권,demand_forecasts,121,legacy_p21_3fe255bfdc,EV,전체,,글로벌,글로벌,,글로벌,침투율,2030,FY,12,,%,추정,시장전체,,케미스트리별 배터리 시장 비중 전망(표38) - 하이니켈(NCM/NCA),,,원천불명,표,근사,21
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,demand_forecasts,5,legacy_p11_d0bece966d,EV,전체,,글로벌,글로벌,,글로벌,침투율,2023,FY,15,,%,추정,시장전체,,내연기관차 판매금지 시점 발표에 따른 침투율 전망,,,원천불명,표,근사,11
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,demand_forecasts,8,legacy_p11_ab99c98746,EV,전체,,글로벌,글로벌,,글로벌,침투율,2030,FY,50,,%,추정,시장전체,,탄소중립 달성 목표에 따른 장기 전망,,,원천불명,표,근사,11
2023-09-12_IBK투자증권_산업,2023-09-12,IBK투자증권,demand_forecasts,9,legacy_p11_ab99c98746,EV,전체,,글로벌,글로벌,,글로벌,침투율,2035,FY,70,,%,추정,시장전체,,탄소중립 달성 목표에 따른 장기 전망,,,원천불명,표,근사,11
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,4,legacy_p7_8eea5a0c48,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2023,FY,11547,,천대,추정,시장전체,,"12대 주요 OEM 판매목표(EV+PHEV) 합산치, 2023년 추정",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,5,legacy_p7_653687b6e9,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2024,FY,14477,,천대,추정,시장전체,,12대 주요 OEM 판매목표(EV+PHEV) 합산치 전망,,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,6,legacy_p7_653687b6e9,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2025,FY,17500,,천대,추정,시장전체,,12대 주요 OEM 판매목표(EV+PHEV) 합산치 전망,,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,7,legacy_p7_ff15be54d5,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2030,FY,42000,,천대,추정,시장전체,,"12대 주요 OEM 판매목표(EV+PHEV) 합산치, 장기 목표(폭스바겐 670만대·르노닛산 440만대·테슬라 550만대 등)",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,8,legacy_p7_0016314d93,EV,전체,,글로벌,글로벌,,글로벌,침투율,2020,FY,64,,%,실적,시장전체,,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 실적",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,9,legacy_p7_0016314d93,EV,전체,,글로벌,글로벌,,글로벌,침투율,2021,FY,61,,%,실적,시장전체,,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 실적",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,10,legacy_p7_0016314d93,EV,전체,,글로벌,글로벌,,글로벌,침투율,2022,FY,75,,%,실적,시장전체,,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 실적",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,11,legacy_p7_bb60fbd630,EV,전체,,글로벌,글로벌,,글로벌,침투율,2023,FY,79,,%,추정,시장전체,,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 추정",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,12,legacy_p7_08c3602141,EV,전체,,글로벌,글로벌,,글로벌,침투율,2024,FY,82,,%,추정,시장전체,,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 전망",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,13,legacy_p7_08c3602141,EV,전체,,글로벌,글로벌,,글로벌,침투율,2025,FY,83,,%,추정,시장전체,,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 전망",,,원천불명,표,근사,7
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,demand_forecasts,14,legacy_p7_c21289ac1e,EV,전체,,글로벌,글로벌,,글로벌,침투율,2030,FY,94,,%,추정,시장전체,,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 장기 전망",,,원천불명,표,근사,7
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,8,legacy_p23_567783d244,EV,전체,,북미,북미,글로벌,권역,침투율,2023,FY,7.6,,%,실적,시장전체,,"북미 전기차 침투율, YoY+1.1%p",,,원천불명,표,근사,23
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,16,legacy_p11_5a198fca7a,EV,전체,,글로벌,글로벌,,글로벌,침투율,2023,FY,15.6,,%,실적,시장전체,,"글로벌 전기차(BEV+PHEV) 침투율, YoY+2.4%p",,,원천불명,표,근사,11
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,17,legacy_p11_b8e919ad45,EV,전체,,중국,중국,글로벌,국가,침투율,2023,FY,23.9,,%,실적,시장전체,,YoY+4.1%p,,,원천불명,표,근사,11
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,18,legacy_p11_fb0037fe57,EV,전체,,북미,북미,글로벌,권역,침투율,2023,FY,9.4,,%,실적,시장전체,,"미국 기준, YoY+2.3%p",,,원천불명,표,근사,11
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,19,legacy_p11_813ab4514c,EV,전체,,유럽,유럽,글로벌,권역,침투율,2023,FY,28.0,,%,실적,시장전체,,YoY+0.9%p,,,원천불명,표,근사,11
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,28,legacy_p18_af4749e4c4,EV,전체,,글로벌,글로벌,,글로벌,침투율,2023,FY,40.1,,%,실적,시장전체,,"글로벌 LFP 배터리 침투율, YoY+1.9%p",,,원천불명,표,근사,18
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,29,legacy_p18_dad9587f4a,EV,전체,,중국,중국,글로벌,국가,침투율,2023,FY,60.6,,%,실적,시장전체,,"LFP 배터리 침투율, YoY-3.7%p",,,원천불명,표,근사,18
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,30,legacy_p18_bc007cecaa,EV,전체,,유럽,유럽,글로벌,권역,침투율,2023,FY,4.7,,%,실적,시장전체,,"LFP 배터리 침투율, YoY+1.4%p",,,원천불명,표,근사,18
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,31,legacy_p18_f2ce7310c3,EV,전체,,북미,북미,글로벌,권역,침투율,2023,FY,6.9,,%,실적,시장전체,,"LFP 배터리 침투율(미국), YoY-5.3%p",,,원천불명,표,근사,18
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,32,legacy_p28_1fa38413f7,EV,전체,,북미,북미,글로벌,권역,수요량,2023,FY,1511,,GWh,실적,시장전체,,"과거 5년 평균 판매량(2019~2023)+BEV 100% 가정 기준 실질 CAPA(북미 전체, 미국1,279+캐나다140+멕시코93). 수율·가동률 반영시 90*90=1,866GWh, 80*80=2,362GWh",,,원천불명,표,근사,28
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,33,legacy_p66_85b92bba2b,EV,전체,,북미,북미,글로벌,권역,수요량,2024,FY,1930,,GWh,추정,시장전체,,"북미 지역 TOP11 OEM 완성차 생산 CAPA(생산능력 기준, 판매량 아님) 기반 실질 배터리 CAPA 필요량 합산. 90*90=2,383GWh, 80*80=3,016GWh",,,원천불명,표,근사,66
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,demand_forecasts,34,legacy_p68_5020112ae0,EV,전체,,북미,북미,글로벌,권역,수요량,2030,FY,896,,GWh,추정,시장전체,,"북미 11개 OEM 완성차 생산능력&판매량 평균 기준 2030년 필요 배터리 CAPA(실질치, 전동화비율 50%(대부분 OEM)~100%(Tesla·Mercedes) 가정). 90*90=1,106GWh, 80*80=1,399GWh",,,원천불명,표,근사,68
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,6,legacy_p11_73dfbc1089,EV,전체,,글로벌,글로벌,,글로벌,성장률,2025,FY,30.6,,%,추정,시장전체,,글로벌 BEV 판매대수 증가율,,,원천불명,표,근사,11
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,7,legacy_p11_27c1942c49,EV,전체,,북미,북미,글로벌,권역,성장률,2025,FY,10,,%,추정,시장전체,,"북미 BEV 증가율 내외, 증가분 상당부분은 중국에 집중",,,원천불명,표,근사,11
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,13,legacy_p20_3449d350db,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2025,FY,1879,,만대,추정,시장전체,,"BEV+PHEV 판매대수, 전년대비 +361만대",,,원천불명,표,근사,20
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,14,legacy_p20_988cab02e0,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2024,FY,1518,,만대,추정,시장전체,,"2025E 1,879만대 대비 YoY +361만대 명시치 기준 역산",,,원천불명,표,근사,20
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,15,legacy_p20_0afe2ae4ba,EV,전체,,중국,중국,글로벌,국가,판매대수,2025,FY,824,,만대,추정,시장전체,,"BEV 기준, 전년대비 +140만대",,,원천불명,표,근사,20
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,16,legacy_p20_94d63e4416,EV,전체,,중국,중국,글로벌,국가,판매대수,2024,FY,684,,만대,추정,시장전체,,"2025E 824만대 대비 YoY +140만대 명시치 기준 역산, BEV 기준",,,원천불명,표,근사,20
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,17,legacy_p20_f6df0f8ae2,EV,전체,,북미,북미,글로벌,권역,판매대수,2025,FY,178,,만대,추정,시장전체,,"미국 BEV 기준, 전년대비 +47만대",,,원천불명,표,근사,20
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,18,legacy_p20_27546cf604,EV,전체,,북미,북미,글로벌,권역,판매대수,2024,FY,131,,만대,추정,시장전체,,"2025E 178만대 대비 YoY +47만대 명시치 기준 역산, 미국 BEV 기준",,,원천불명,표,근사,20
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,19,legacy_p5_011beecaa4,EV,전체,,글로벌,글로벌,,글로벌,성장률,2025,FY,20.2,,%,추정,시장전체,,xEV 전용 배터리 수요 증가율(친환경차 판매대수 증가율에 근거),,,원천불명,표,근사,5
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,22,legacy_p61_feced0641b,ESS,전체,,글로벌,글로벌,,글로벌,성장률,2025,FY,15,,%,추정,시장전체,,삼성SDI ESS 매출 기준 +15%YoY 이상 전망(3Q24 ESS는 전분기 대비 +20% 내외 성장),,,원천불명,표,근사,61
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,demand_forecasts,26,legacy_p68_8a49336536,EV,전체,,글로벌,글로벌,,글로벌,성장률,2025,FY,40,,%,추정,시장전체,,포스코퓨처엠 하이니켈 양극재 판매량 YoY 증가 예상,,,원천불명,표,근사,68
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,10,legacy_p21_c6fe1d78bd,EV,전체,,글로벌,글로벌,,글로벌,수요량,2024,FY,4.8,,GWh,실적,시장전체,,"Tesla 4680 배터리 수요(Cybertruck 전용, 2024년 실적치)",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,11,legacy_p21_ecdef811f5,EV,전체,,글로벌,글로벌,,글로벌,수요량,2025,FY,7.4,,GWh,시나리오,시나리오,,"Tesla 4680 수요, Model Q 미출시 시나리오(0), 판매 가이던스 YoY+16.3%",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,12,legacy_p21_1ab3c5a5a4,EV,전체,,글로벌,글로벌,,글로벌,수요량,2025,FY,14.2,,GWh,시나리오,시나리오,,"Tesla 4680 수요, 시나리오(1) Model Q 6.5만대 판매, 가이던스 YoY+20%",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,13,legacy_p21_4fb3ae7d62,EV,전체,,글로벌,글로벌,,글로벌,수요량,2025,FY,20.9,,GWh,시나리오,시나리오,,"Tesla 4680 수요, 시나리오(2) Model Q 15.4만대 판매, 가이던스 YoY+25%",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,14,legacy_p21_9fdb0524bf,EV,전체,,글로벌,글로벌,,글로벌,수요량,2025,FY,27.5,,GWh,시나리오,시나리오,,"Tesla 4680 수요, 시나리오(3) Model Q 24.2만대 판매, 가이던스 YoY+30%",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,15,legacy_p21_08d3ef46ff,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2024,FY,1774,,천대,실적,시장전체,,"Tesla 총 판매대수(2024년 실적, YoY-3.9%)",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,16,legacy_p21_13aa121752,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2025,FY,2064,,천대,시나리오,시나리오,,"Tesla 총 판매대수, Model Q 미출시 시나리오(0), YoY+16.3%",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,17,legacy_p21_7d12cb0e40,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2025,FY,2129,,천대,시나리오,시나리오,,"Tesla 총 판매대수 시나리오(1) Model Q 6.5만대 포함, YoY+20.0%",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,18,legacy_p21_205668d362,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2025,FY,2218,,천대,시나리오,시나리오,,"Tesla 총 판매대수 시나리오(2) Model Q 15.4만대 포함, YoY+25.0%",,,원천불명,표,근사,21
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,demand_forecasts,19,legacy_p21_6311aa5129,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2025,FY,2306,,천대,시나리오,시나리오,,"Tesla 총 판매대수 시나리오(3) Model Q 24.2만대 포함, YoY+30.0%",,,원천불명,표,근사,21
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,demand_forecasts,37,legacy_p22_f980a5359e,EV,전체,,글로벌,글로벌,,글로벌,수요량,2025,FY,1280,,GWh,추정,시장전체,,글로벌 xEV(전기차) 배터리 수요,,,원천불명,표,근사,22
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,demand_forecasts,38,legacy_p22_1095004b8d,EV,전체,,글로벌,글로벌,,글로벌,수요량,2026,FY,1558,,GWh,추정,시장전체,,글로벌 xEV 배터리 수요,,,원천불명,표,근사,22
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,demand_forecasts,39,legacy_p22_1095004b8d,EV,전체,,글로벌,글로벌,,글로벌,수요량,2027,FY,1886,,GWh,추정,시장전체,,글로벌 xEV 배터리 수요,,,원천불명,표,근사,22
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,demand_forecasts,40,legacy_p22_cdaa101681,EV,전체,,글로벌,글로벌,,글로벌,수요량,2030,FY,3328,,GWh,추정,시장전체,,"글로벌 xEV 배터리 수요, CAGR('25-30) 21%",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,2,legacy_p13_ae3cb71dd2,EV,전체,,북미,북미,글로벌,권역,침투율,2030,FY,35.1,,%,추정,시장전체,,연평균 +18.1% 성장 가정,,,원천불명,표,근사,13
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,3,legacy_p13_ae3cb71dd2,EV,전체,,북미,북미,글로벌,권역,침투율,2034,FY,48.8,,%,추정,시장전체,,연평균 +18.1% 성장 가정,,,원천불명,표,근사,13
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,5,legacy_p22_f4c3b11fdf,EV,전체,,북미,북미,글로벌,권역,수요량,2030,FY,416,,GWh,추정,시장전체,,"전기차 배터리 전체 수요, 연평균 +18% 성장",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,6,legacy_p22_f4c3b11fdf,EV,전체,,북미,북미,글로벌,권역,수요량,2034,FY,579,,GWh,추정,시장전체,,"전기차 배터리 전체 수요, 연평균 +18% 성장",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,7,legacy_p22_61ae555a74,EV,전체,,북미,북미,글로벌,권역,수요량,2030,FY,326,,GWh,추정,시장전체,,"한국기업 침투가능수요: LFP침투율 6%→31%, LFP시장 내 한국점유 70%, 삼원계시장 내 한국점유 80% 가정",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,8,legacy_p22_61ae555a74,EV,전체,,북미,북미,글로벌,권역,수요량,2034,FY,446,,GWh,추정,시장전체,,"한국기업 침투가능수요: LFP침투율 6%→31%, LFP시장 내 한국점유 70%, 삼원계시장 내 한국점유 80% 가정",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,10,legacy_p22_79f1c3a437,EV,전체,,유럽,유럽,글로벌,권역,수요량,2030,FY,476,,GWh,추정,시장전체,,"전기차 배터리 전체 수요, 연평균 +15% 성장",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,11,legacy_p22_79f1c3a437,EV,전체,,유럽,유럽,글로벌,권역,수요량,2034,FY,666,,GWh,추정,시장전체,,"전기차 배터리 전체 수요, 연평균 +15% 성장",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,12,legacy_p22_361be0d0d3,EV,전체,,유럽,유럽,글로벌,권역,수요량,2030,FY,170,,GWh,추정,시장전체,,"한국기업 침투가능수요: LFP침투율 7%→36%, LFP시장 내 점유 15%, 삼원계시장 내 점유 40% 가정",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,13,legacy_p22_361be0d0d3,EV,전체,,유럽,유럽,글로벌,권역,수요량,2034,FY,210,,GWh,추정,시장전체,,"한국기업 침투가능수요: LFP침투율 7%→36%, LFP시장 내 점유 15%, 삼원계시장 내 점유 40% 가정",,,원천불명,표,근사,22
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,15,legacy_p14_30dfdb96ac,EV,전체,,유럽,유럽,글로벌,권역,침투율,2025,FY,22.4,,%,추정,시장전체,,"BEV 17.4%, PHEV 8.0% 구성 전망",,,원천불명,표,근사,14
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,16,legacy_p14_5294d8d1e9,EV,전체,,유럽,유럽,글로벌,권역,침투율,2030,FY,59.1,,%,추정,시장전체,,연평균 +13.2% 성장 가정,,,원천불명,표,근사,14
2025-05-16_하나증권_산업,2025-05-16,하나증권,demand_forecasts,17,legacy_p14_5294d8d1e9,EV,전체,,유럽,유럽,글로벌,권역,침투율,2034,FY,73.0,,%,추정,시장전체,,연평균 +13.2% 성장 가정,,,원천불명,표,근사,14
2025-06-10_SK증권_산업,2025-06-10,SK증권,demand_forecasts,4,legacy_p29_25a00ed694,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2025,FY,2000,,만대,추정,시장전체,,"SK증권 추정, 25F",,,원천불명,표,근사,29
2025-06-10_SK증권_산업,2025-06-10,SK증권,demand_forecasts,6,legacy_p28_07f849f91f,EV,전체,,글로벌,글로벌,,글로벌,성장률,2025,FY,20,,%,추정,시장전체,,"SK증권 추정, 차트상 '20%?'로 불확실성 표기",,,원천불명,차트,근사,28
2025-06-10_SK증권_산업,2025-06-10,SK증권,demand_forecasts,7,legacy_p30_08b55be2fc,EV,전체,,북미,북미,글로벌,권역,성장률,2025,FY,8,,%,추정,시장전체,,2025년 미국 전기차(BEV+PHEV) 출하량 성장률 전망,,,원천불명,표,근사,30
2025-06-10_SK증권_산업,2025-06-10,SK증권,demand_forecasts,8,legacy_p30_1776522084,EV,전체,,유럽,유럽,글로벌,권역,성장률,2025,FY,9,,%,추정,시장전체,,2025년 유럽 전기차(BEV+PHEV) 출하량 성장률 전망,,,원천불명,표,근사,30
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,1,legacy_p3_9ad200266e,ESS,전체,,글로벌,글로벌,,글로벌,수요량,2030,FY,748,,GWh,추정,시장전체,,"2030년 전세계 ESS 설치 용량, 2024년 대비 약 2.5배 증가(SNE리서치·BloombergNEF 데이터 평균)",,,원천불명,표,근사,3
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,3,legacy_p16_f6ad6a423d,ESS,전체,,북미,북미,글로벌,권역,수요량,2025,FY,97,,GWh,추정,시장전체,,미국 ESS 시장 규모(용량 기준) 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,4,legacy_p16_f6ad6a423d,ESS,전체,,북미,북미,글로벌,권역,수요량,2026,FY,122,,GWh,추정,시장전체,,미국 ESS 시장 규모(용량 기준) 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,5,legacy_p16_f6ad6a423d,ESS,전체,,북미,북미,글로벌,권역,수요량,2027,FY,136,,GWh,추정,시장전체,,미국 ESS 시장 규모(용량 기준) 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,6,legacy_p16_f6ad6a423d,ESS,전체,,북미,북미,글로벌,권역,수요량,2028,FY,153,,GWh,추정,시장전체,,미국 ESS 시장 규모(용량 기준) 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,12,legacy_p16_368ad644c1,ESS,전체,,중국,중국,글로벌,국가,점유율,2024,FY,71,,%,실적,시장전체,,미국 ESS 수입액 기준 중국 점유율(실적),,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,13,legacy_p16_ae00bc5e85,ESS,전체,,한국,한국,글로벌,국가,점유율,2024,FY,11,,%,실적,시장전체,,미국 ESS 수입액 기준 한국 점유율(실적),,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,14,legacy_p16_f631ed2d9d,ESS,전체,,기타,기타,글로벌,권역,점유율,2024,FY,18,,%,실적,시장전체,,미국 ESS 수입액 기준 기타국 점유율(실적),,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,15,legacy_p16_2f549785c9,ESS,전체,,중국,중국,글로벌,국가,점유율,2025,FY,65,71,%,추정,시장전체,,미국 ESS 수입액 기준 중국 점유율 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,16,legacy_p16_8dc30a5156,ESS,전체,,한국,한국,글로벌,국가,점유율,2025,FY,13,11,%,추정,시장전체,,미국 ESS 수입액 기준 한국 점유율 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,17,legacy_p16_851185411c,ESS,전체,,기타,기타,글로벌,권역,점유율,2025,FY,23,18,%,추정,시장전체,,미국 ESS 수입액 기준 기타국 점유율 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,18,legacy_p16_ee3cf69a53,ESS,전체,,중국,중국,글로벌,국가,점유율,2026,FY,55,65,%,추정,시장전체,,"미국 ESS 수입액 기준 중국 점유율 전망, 48E 세액공제·관세로 인한 급격한 하락 반영",,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,19,legacy_p16_8dc30a5156,ESS,전체,,한국,한국,글로벌,국가,점유율,2026,FY,23,13,%,추정,시장전체,,미국 ESS 수입액 기준 한국 점유율 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,20,legacy_p16_851185411c,ESS,전체,,기타,기타,글로벌,권역,점유율,2026,FY,23,23,%,추정,시장전체,,미국 ESS 수입액 기준 기타국 점유율 전망,,,원천불명,표,근사,16
2025-07-25_iM증권_산업,2025-07-25,iM증권,demand_forecasts,21,legacy_p16_2f549785c9,ESS,전체,,중국,중국,글로벌,국가,점유율,2027,FY,40,55,%,추정,시장전체,,미국 ESS 수입액 기준 중국 점유율 전망,,,원천불명,표,근사,16
