report_id,date,house,company,segment,segment_std,fy,period,metric,value,unit,ampc_basis,source_page
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2025,3Q,영업이익,-52,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2025,4Q,영업이익,-137,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2026,1Q,영업이익,-114,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2026,2Q,영업이익,-34,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2026,3Q,영업이익,-20,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2026,4Q,영업이익,28,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2025,FY,영업이익,-632,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2026,FY,영업이익,-141,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,소형,소형,2027,FY,영업이익,128,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2025,1Q,영업이익,-244,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2025,2Q,영업이익,-420,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2025,3Q,영업이익,-554,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2025,4Q,영업이익,-203,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2026,1Q,영업이익,-208,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2026,2Q,영업이익,-207,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2026,3Q,영업이익,-206,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2026,4Q,영업이익,-158,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2025,FY,영업이익,-1421,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2026,FY,영업이익,-779,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형EV,중대형,2027,FY,영업이익,-630,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2025,1Q,영업이익,37,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2025,2Q,영업이익,10,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2025,3Q,영업이익,-43,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2025,4Q,영업이익,-78,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2026,1Q,영업이익,-27,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2026,2Q,영업이익,-9,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2026,3Q,영업이익,2,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2026,4Q,영업이익,-26,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2025,FY,영업이익,-73,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2026,FY,영업이익,-60,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,중대형ESS,중대형,2027,FY,영업이익,-170,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2025,1Q,영업이익,18,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2025,2Q,영업이익,33,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2025,3Q,영업이익,39,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2025,4Q,영업이익,39,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2026,1Q,영업이익,46,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2026,2Q,영업이익,53,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2026,3Q,영업이익,63,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2026,4Q,영업이익,44,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2025,FY,영업이익,129,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2026,FY,영업이익,206,십억원,excl,2
2026-04-01_DB증권_삼성SDI,2026-04-01,DB증권,삼성SDI,전자재료,전자재료,2027,FY,영업이익,200,십억원,excl,2
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2024,FY,매출,16592,십억원,excl,1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2025,FY,매출,13267,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2026,FY,매출,14592,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2027,FY,매출,17083,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2025,1Q,매출,3177,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2025,2Q,매출,3179,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2025,3Q,매출,3052,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2025,4Q,매출,3859,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2026,1Q,매출,3494,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2026,2Q,매출,3501,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2026,3Q,매출,3525,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,매출액,전사,2026,4Q,매출,4072,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2025,FY,매출,3679,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2026,FY,매출,4047,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2027,FY,매출,4452,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2025,1Q,매출,747,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2025,2Q,매출,966,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2025,3Q,매출,996,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2025,4Q,매출,970,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2026,1Q,매출,970,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2026,2Q,매출,995,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2026,3Q,매출,1036,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,소형전지,소형,2026,4Q,매출,1019,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2025,FY,매출,8705,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2026,FY,매출,9621,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2027,FY,매출,11663,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2025,1Q,매출,2235,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2025,2Q,매출,1995,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2025,3Q,매출,2079,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2025,4Q,매출,2652,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2026,1Q,매출,2351,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2026,2Q,매출,2341,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2026,3Q,매출,2391,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,중대형전지,중대형,2026,4Q,매출,2654,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2025,FY,매출,882,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2026,FY,매출,924,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2027,FY,매출,968,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2025,1Q,매출,196,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2025,2Q,매출,218,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2025,3Q,매출,232,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2025,4Q,매출,237,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2026,1Q,매출,237,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2026,2Q,매출,225,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2026,3Q,매출,241,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,전자재료,전자재료,2026,4Q,매출,249,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2024,FY,영업이익,363,십억원,excl,1
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2025,FY,영업이익,-1722,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2026,FY,영업이익,-565,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2027,FY,영업이익,1279,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2025,1Q,영업이익,-434,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2025,2Q,영업이익,-398,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2025,3Q,영업이익,-591,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2025,4Q,영업이익,-299,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2026,1Q,영업이익,-228,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2026,2Q,영업이익,-263,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2026,3Q,영업이익,-130,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,영업이익,전사,2026,4Q,영업이익,57,십억원,excl,11
2026-04-01_상상인증권_삼성SDI,2026-04-01,상상인증권,삼성SDI,AMPC,전사,2025,4Q,AMPC,79.8,십억원,na,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,1Q,매출,3177,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,2Q,매출,3179,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,3Q,매출,3052,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,4Q,매출,3859,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,1Q,매출,3584,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,2Q,매출,3793,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,3Q,매출,4026,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,4Q,매출,4164,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,1Q,매출,2981,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,2Q,매출,2961,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,3Q,매출,2820,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,4Q,매출,3622,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,1Q,매출,3375,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,2Q,매출,3561,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,3Q,매출,3797,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,4Q,매출,3924,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2025,1Q,매출,738,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2025,2Q,매출,948,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2025,3Q,매출,990,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2025,4Q,매출,1089,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2026,1Q,매출,1123,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2026,2Q,매출,1088,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2026,3Q,매출,1122,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2026,4Q,매출,1133,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2025,1Q,매출,1564,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2025,2Q,매출,1244,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2025,3Q,매출,1094,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2025,4Q,매출,1576,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2026,1Q,매출,1277,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2026,2Q,매출,1355,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2026,3Q,매출,1445,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2026,4Q,매출,1400,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2025,1Q,매출,678,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2025,2Q,매출,770,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2025,3Q,매출,736,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2025,4Q,매출,957,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2026,1Q,매출,976,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2026,2Q,매출,1118,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2026,3Q,매출,1231,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2026,4Q,매출,1391,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2025,1Q,매출,196,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2025,2Q,매출,218,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2025,3Q,매출,232,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2025,4Q,매출,237,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2026,1Q,매출,208,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2026,2Q,매출,231,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2026,3Q,매출,229,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2026,4Q,매출,239,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2024,FY,매출,16592,십억원,excl,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,FY,매출,13267,십억원,excl,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,FY,매출,15566,십억원,excl,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2027,FY,매출,19270,십억원,excl,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2028,FY,매출,24389,십억원,excl,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,FY,매출,12384,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,FY,매출,14658,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2027,FY,매출,18292,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2025,FY,매출,3765,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2026,FY,매출,4466,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,소형전지,소형,2027,FY,매출,5006,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2025,FY,매출,5478,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2026,FY,매출,5477,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,EV,EV,2027,FY,매출,7624,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2025,FY,매출,3141,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2026,FY,매출,4715,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,ESS,ESS,2027,FY,매출,5661,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2025,FY,매출,883,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2026,FY,매출,908,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전자재료,전자재료,2027,FY,매출,979,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,1Q,영업이익,-434,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,2Q,영업이익,-398,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,3Q,영업이익,-591,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2025,4Q,영업이익,-299,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,1Q,영업이익,-212,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,2Q,영업이익,-112,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,3Q,영업이익,-19,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,연결,전사,2026,4Q,영업이익,157,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2025,1Q,영업이익,-452,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2025,2Q,영업이익,-431,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2025,3Q,영업이익,-630,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2025,4Q,영업이익,-338,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2026,1Q,영업이익,-248,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2026,2Q,영업이익,-150,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2026,3Q,영업이익,-57,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지(+AMPC),배터리합계,2026,4Q,영업이익,117,십억원,incl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,1Q,영업이익,-562,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,2Q,영업이익,-497,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,3Q,영업이익,-650,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2025,4Q,영업이익,-418,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,1Q,영업이익,-328,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,2Q,영업이익,-233,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,3Q,영업이익,-147,십억원,excl,2
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,삼성SDI,전지,배터리합계,2026,4Q,영업이익,10,십억원,excl,2
